id,Lon,Lat,SettlementName,ShortName,MunicipalDistrict,Adm_1,Adm_2,Year,Population
266,68.457194,55.760449,деревня Глубокое,д. Глубокое,Бердюжский район,0,0,1990,173
239,68.228816,55.641524,село Воробьево,с. Воробьево,Бердюжский район,0,0,1990,175
787,68.744934,55.614897,село Нестерово,с. Нестерово,Бердюжский район,0,0,1990,226
771,68.410994,55.554186,село Мурашово,с. Мурашово,Бердюжский район,0,0,1990,172
916,68.814894,55.878814,деревня Останино,д. Останино,Бердюжский район,0,0,1990,190
570,68.623266,55.960855,деревня Крашенева,д. Крашенева,Бердюжский район,0,0,1990,163
484,68.679797,55.783068,деревня Карькова,д. Карькова,Бердюжский район,0,0,1990,157
645,68.249944,56.020662,деревня Луговая,д. Луговая,Бердюжский район,0,0,1990,168
227,68.547861,55.455464,деревня Власова,д. Власова,Бердюжский район,0,0,1990,209
1351,68.254319,55.94207,деревня Шабурова,д. Шабурова,Бердюжский район,0,0,1990,104
608,68.536515,55.543262,деревня Кушлук,д. Кушлук,Бердюжский район,0,0,1990,128
1331,68.476688,55.816308,деревня Чесноки,д. Чесноки,Бердюжский район,0,0,1990,95
1001,68.656288,55.429359,село Половинное,с. Половинное,Бердюжский район,0,0,1990,119
581,68.841305,55.791238,деревня Крутоберегое,д. Крутоберегое,Бердюжский район,0,0,1990,92
1362,68.394123,55.526093,деревня Шашмурина,д. Шашмурина,Бердюжский район,0,0,1990,89
995,68.546729,55.650836,село Полднево,с. Полднево,Бердюжский район,0,0,1990,61
1075,68.703737,55.649972,деревня Савина,д. Савина,Бердюжский район,0,0,1990,46
1188,68.210104,55.747186,деревня Сугатова,д. Сугатова,Бердюжский район,0,0,1990,38
247,68.462719,56.022474,деревня Второпесьяное,д. Второпесьяное,Бердюжский район,0,0,1990,20
950,68.666115,55.763346,деревня Первопесьяное,д. Первопесьяное,Бердюжский район,0,0,1990,14
380,NA,NA,деревня Заплатина,д. Заплатина,Бердюжский район,0,0,1990,NA
1265,NA,NA,деревня Угрюмое,д. Угрюмое,Бердюжский район,0,0,1990,NA
189,69.021678,57.932093,село Вагай,с. Вагай,Вагайский район,1,1,1990,5352
324,69.430106,57.95274,село Дубровное,с. Дубровное,Вагайский район,1,0,1990,1506
382,69.129224,57.881153,поселок Заречный,п. Заречный,Вагайский район,1,0,1990,1100
1328,69.170178,57.653214,село Черное,с. Черное,Вагайский район,1,0,1990,1174
1245,69.766902,57.6507,село Тукуз,с. Тукуз,Вагайский район,1,0,1990,952
946,69.054664,57.405001,поселок Первомайский,п. Первомайский,Вагайский район,1,0,1990,713
530,69.048438,57.258691,поселок Комсомольский,п. Комсомольский,Вагайский район,0,0,1990,751
1294,68.40723,57.480214,село Ушаково,с. Ушаково,Вагайский район,1,0,1990,692
1196,69.561233,57.997364,село Супра,с. Супра,Вагайский район,1,0,1990,834
603,69.789063,57.994126,поселок Курья,п. Курья,Вагайский район,1,0,1990,643
424,69.485684,58.039556,поселок Иртыш,п. Иртыш,Вагайский район,0,0,1990,628
139,70.242335,57.947434,село Большой Карагай,с. Большой Карагай,Вагайский район,1,0,1990,589
1398,68.096494,57.384486,деревня Юрмы,д. Юрмы,Вагайский район,0,0,1990,403
443,69.650651,57.791753,село Казанское,с. Казанское,Вагайский район,1,0,1990,603
10,70.101776,57.975355,село Аксурка,с. Аксурка,Вагайский район,1,0,1990,405
420,69.19605,58.061969,поселок Инжура,п. Инжура,Вагайский район,0,0,1990,383
592,68.790038,57.956551,село Куларово,с. Куларово,Вагайский район,1,0,1990,402
419,69.214797,57.495921,деревня Индери,д. Индери,Вагайский район,0,0,1990,315
1020,68.854321,57.737918,село Птицкое,с. Птицкое,Вагайский район,1,0,1990,395
1368,68.254337,57.447194,село Шестовое,с. Шестовое,Вагайский район,1,0,1990,451
4,70.376975,57.871456,деревня Абаул,д. Абаул,Вагайский район,0,0,1990,395
593,68.758085,57.980872,село Куларовское,с. Куларовское,Вагайский район,0,0,1990,302
513,68.9228,58.039761,деревня Кобякская,д. Кобякская,Вагайский район,0,0,1990,264
245,68.964661,58.009439,село Второвагайское,с. Второвагайское,Вагайский район,1,0,1990,276
76,68.991656,58.021996,село Бегишевское,с. Бегишевское,Вагайский район,0,0,1990,257
74,69.090947,57.400526,село Бегитино,с. Бегитино,Вагайский район,0,0,1990,195
913,70.43453,57.482396,деревня Осиновская,д. Осиновская,Вагайский район,1,0,1990,410
486,69.146858,58.014779,село Касьяново,с. Касьяново,Вагайский район,1,0,1990,326
248,69.934303,57.989446,деревня Второсалинская,д. Второсалинская,Вагайский район,0,0,1990,235
212,70.114586,57.359551,деревня Вершинская,д. Вершинская,Вагайский район,0,0,1990,160
746,69.487059,57.806444,село Митькинское,с. Митькинское,Вагайский район,0,0,1990,235
1374,68.705498,57.507856,деревня Шишкина,д. Шишкина,Вагайский район,1,0,1990,244
963,68.391339,57.493769,деревня Петровщина,д. Петровщина,Вагайский район,0,0,1990,234
1193,69.587329,57.807561,деревня Сулейменская,д. Сулейменская,Вагайский район,0,0,1990,200
879,70.47676,57.493247,деревня Одинарская,д. Одинарская,Вагайский район,0,0,1990,238
75,69.098007,58.043424,село Бегишево,с. Бегишево,Вагайский район,1,0,1990,297
181,68.978783,57.752674,деревня Бушмина,д. Бушмина,Вагайский район,0,0,1990,170
689,68.696245,57.690549,деревня Малые Конданы,д. Малые Конданы,Вагайский район,0,0,1990,173
697,69.972733,57.601476,деревня Малый Уват,д. Малый Уват,Вагайский район,0,0,1990,158
704,69.13721,57.86898,деревня Малькова,д. Малькова,Вагайский район,0,0,1990,177
312,69.309327,57.798426,село Домнино,с. Домнино,Вагайский район,1,0,1990,114
1177,68.931702,57.948389,деревня Старый Погост,д. Старый Погост,Вагайский район,0,0,1990,261
597,69.074094,57.996349,деревня Кульмаметская,д. Кульмаметская,Вагайский район,0,0,1990,135
1296,69.31513,58.046449,село Фатеево,с. Фатеево,Вагайский район,1,0,1990,300
537,69.191881,57.769757,село Копотилы,с. Копотилы,Вагайский район,0,0,1990,104
49,68.673796,57.533801,село Ашлык,с. Ашлык,Вагайский район,0,0,1990,153
706,68.21279,57.492889,деревня Малюгина,д. Малюгина,Вагайский район,0,0,1990,98
1179,68.053743,57.472558,деревня Степановка,д. Степановка,Вагайский район,0,0,1990,70
126,69.204395,57.661939,деревня Большая Плесовская,д. Большая Плесовская,Вагайский район,0,0,1990,117
613,68.135031,57.357026,деревня Лаймы,д. Лаймы,Вагайский район,0,0,1990,128
1197,69.492916,57.981277,деревня Супринская,д. Супринская,Вагайский район,0,0,1990,97
123,68.71204,57.50443,деревня Большая Бакланова,д. Большая Бакланова,Вагайский район,0,0,1990,136
1271,68.974291,57.940603,деревня Ульяновка,д. Ульяновка,Вагайский район,0,0,1990,121
1053,69.754397,57.955242,деревня Ренчики,д. Ренчики,Вагайский район,0,0,1990,132
1202,69.249724,57.533931,село Сычево,с. Сычево,Вагайский район,0,0,1990,139
214,70.61281,57.526263,деревня Веселинская,д. Веселинская,Вагайский район,0,0,1990,110
359,68.70336,57.51683,деревня Желнина,д. Желнина,Вагайский район,0,0,1990,142
996,69.02333,57.764346,деревня Полина,д. Полина,Вагайский район,0,0,1990,103
489,69.660586,57.943063,деревня Катангуй,д. Катангуй,Вагайский район,0,0,1990,79
1414,68.936014,58.029903,деревня Яркова,д. Яркова,Вагайский район,0,0,1990,73
53,69.218894,58.051164,деревня Баишевская,д. Баишевская,Вагайский район,0,0,1990,110
1021,68.51126,57.49974,деревня Пузыри,д. Пузыри,Вагайский район,0,0,1990,23
435,70.307086,57.968997,деревня Ишаирская,д. Ишаирская,Вагайский район,0,0,1990,84
1408,67.998829,57.39892,деревня Янкова,д. Янкова,Вагайский район,0,0,1990,52
34,69.447129,57.966539,деревня Араксул,д. Араксул,Вагайский район,0,0,1990,93
91,69.368382,58.029889,деревня Березовка,д. Березовка,Вагайский район,0,0,1990,101
1387,69.281039,57.982924,деревня Экстезерь,д. Экстезерь,Вагайский район,0,0,1990,71
1229,68.869341,57.737831,деревня Томская,д. Томская,Вагайский район,0,0,1990,50
184,69.604711,57.945929,деревня Быкова,д. Быкова,Вагайский район,0,0,1990,55
657,69.689611,57.742251,деревня Лямчай,д. Лямчай,Вагайский район,0,0,1990,66
1241,69.386771,57.964811,деревня Трушникова,д. Трушникова,Вагайский район,0,0,1990,54
968,68.204435,57.433689,деревня Петухова,д. Петухова,Вагайский район,0,0,1990,0
952,69.90191,58.006736,деревня Первые Салы,д. Первые Салы,Вагайский район,0,0,1990,47
434,69.127122,57.320056,деревня Истяцкая,д. Истяцкая,Вагайский район,0,0,1990,31
914,69.604828,58.019926,деревня Осиновская,д. Осиновская,Вагайский район,0,0,1990,4
1394,69.562715,57.978844,деревня Юлташи,д. Юлташи,Вагайский район,0,0,1990,34
778,68.827812,57.958933,деревня Накуларова,д. Накуларова,Вагайский район,0,0,1990,36
413,69.05682,57.956436,деревня Изюк,д. Изюк,Вагайский район,0,0,1990,60
1154,69.301431,58.015671,деревня Соснова,д. Соснова,Вагайский район,0,0,1990,50
997,69.114644,57.812136,деревня Полино-Ашлык,д. Полино-Ашлык,Вагайский район,0,0,1990,15
744,69.031316,57.96999,поселок Мирный,п. Мирный,Вагайский район,0,0,1990,92
505,68.666259,57.993987,деревня Киселева,д. Киселева,Вагайский район,0,0,1990,67
1364,68.746604,57.958222,деревня Шевелева,д. Шевелева,Вагайский район,0,0,1990,25
364,69.212067,57.842702,деревня Журавлева,д. Журавлева,Вагайский район,0,0,1990,42
1290,68.758265,57.951035,деревня Уфа,д. Уфа,Вагайский район,0,0,1990,32
334,70.376642,57.953041,деревня Еланская,д. Еланская,Вагайский район,0,0,1990,34
646,69.510702,57.947649,деревня Луговая,д. Луговая,Вагайский район,0,0,1990,68
540,69.136563,57.448376,поселок Кордон,п. Кордон,Вагайский район,0,0,1990,0
173,69.242807,57.820779,деревня Бурлаки,д. Бурлаки,Вагайский район,0,0,1990,37
249,69.416676,58.043653,деревня Выдумка,д. Выдумка,Вагайский район,0,0,1990,19
1350,69.388657,58.042214,деревня Шабры,д. Шабры,Вагайский район,0,0,1990,39
915,69.335199,57.802488,деревня Ослина,д. Ослина,Вагайский район,0,0,1990,9
352,68.94363,57.9407,деревня Ерши,д. Ерши,Вагайский район,0,0,1990,25
546,69.162,58.0658,деревня Косинцева,д. Косинцева,Вагайский район,0,0,1990,0
650,69.455429,57.959683,деревня Лукина,д. Лукина,Вагайский район,0,0,1990,26
538,68.943749,57.740517,деревня Копылова,д. Копылова,Вагайский район,0,0,1990,13
555,69.421248,58.041705,деревня Кошкаин,д. Кошкаин,Вагайский район,0,0,1990,36
1046,69.30957,57.789192,деревня Раши,д. Раши,Вагайский район,0,0,1990,22
339,69.719237,57.929116,деревня Елань-Яр,д. Елань-Яр,Вагайский район,0,0,1990,34
478,68.995078,57.974109,село Карелинское,с. Карелинское,Вагайский район,0,0,1990,16
431,69.350407,58.021982,деревня Истомина,д. Истомина,Вагайский район,0,0,1990,17
728,68.703503,57.704017,деревня Межевая,д. Межевая,Вагайский район,0,0,1990,4
315,69.286016,58.022625,деревня Доронина,д. Доронина,Вагайский район,0,0,1990,7
1360,69.337166,57.97588,деревня Шапошникова,д. Шапошникова,Вагайский район,0,0,1990,11
1113,69.207979,58.069495,деревня Симонова,д. Симонова,Вагайский район,0,0,1990,18
1377,69.139842,57.674194,деревня Шокурова,д. Шокурова,Вагайский район,0,0,1990,17
1052,69.374347,57.965785,деревня Релка,д. Релка,Вагайский район,0,0,1990,42
20,70.189775,57.965985,деревня Аллагуловская,д. Аллагуловская,Вагайский район,0,0,1990,0
560,69.475318,57.940526,деревня Красная Гора,д. Красная Гора,Вагайский район,0,0,1990,23
572,69.12219,58.020261,деревня Криванкова,д. Криванкова,Вагайский район,0,0,1990,17
1004,68.70724,57.981368,деревня Полуянова,д. Полуянова,Вагайский район,0,0,1990,12
477,69.042384,57.974439,деревня Карелина,д. Карелина,Вагайский район,0,0,1990,5
98,69.19923,57.767217,деревня Бесчастнова,д. Бесчастнова,Вагайский район,0,0,1990,13
873,69.23794,57.61964,деревня Овсянникова,д. Овсянникова,Вагайский район,0,0,1990,10
87,69.289537,57.989527,деревня Береговая,д. Береговая,Вагайский район,0,0,1990,0
1138,69.308285,58.090781,деревня Созонова,д. Созонова,Вагайский район,0,0,1990,6
335,68.872072,57.953533,деревня Елань,д. Елань,Вагайский район,0,0,1990,17
1111,69.208886,57.833853,деревня Сивкова,д. Сивкова,Вагайский район,0,0,1990,83
981,69.273601,58.048712,деревня Поварнина,д. Поварнина,Вагайский район,0,0,1990,12
1198,69.218696,57.825912,деревня Сухова,д. Сухова,Вагайский район,0,0,1990,10
615,69.194154,58.066492,деревня Ламбина,д. Ламбина,Вагайский район,0,0,1990,15
595,69.2024,57.72582,деревня Кулики,д. Кулики,Вагайский район,0,0,1990,7
671,69.219765,57.669622,деревня Малая Плесовская,д. Малая Плесовская,Вагайский район,0,0,1990,20
321,68.6753,57.49752,деревня Дуброва,д. Дуброва,Вагайский район,0,0,1990,3
1333,69.25495,58.03804,деревня Чечнева,д. Чечнева,Вагайский район,0,0,1990,4
682,69.666731,57.981731,деревня Малобыкова,д. Малобыкова,Вагайский район,0,0,1990,2
1209,70.287754,57.917167,деревня Тамбуряны,д. Тамбуряны,Вагайский район,0,0,1990,4
133,69.16667,57.71482,деревня Большие Русаки,д. Большие Русаки,Вагайский район,0,0,1990,0
389,69.73874,57.98912,деревня Зенкова,д. Зенкова,Вагайский район,0,0,1990,0
349,69.184291,57.845331,деревня Ермаки,д. Ермаки,Вагайский район,0,0,1990,5
600,NA,NA,деревня Курманакская,д. Курманакская,Вагайский район,0,0,1990,NA
307,69.018938,58.041433,деревня Долговская,д. Долговская,Вагайский район,0,0,1990,5
1413,NA,NA,деревня Ярина,д. Ярина,Вагайский район,0,0,1990,NA
479,69.348503,58.02579,деревня Каренгина,д. Каренгина,Вагайский район,0,0,1990,4
943,70.16174,57.933839999999996,поселок Первомайка,п. Первомайка,Вагайский район,0,0,1990,3
510,69.16042,58.05243,деревня Климова,д. Климова,Вагайский район,0,0,1990,1
73,69.283357,57.54965,деревня Башуева,д. Башуева,Вагайский район,0,0,1990,0
295,NA,NA,деервня Рахвалова,деервня Рахвалова,Вагайский район,0,0,1990,NA
220,70.604868,56.815557,село Викулово,с. Викулово,Викуловский район,0,1,1990,6796
887,71.259093,56.800671,село Озерное,с. Озерное,Викуловский район,1,0,1990,1060
475,70.687307,57.073223,село Каргалы,с. Каргалы,Викуловский район,1,0,1990,1135
550,70.939922,56.815227,село Коточиги,с. Коточиги,Викуловский район,1,0,1990,893
59,70.641789,56.65975,село Балаганы,с. Балаганы,Викуловский район,1,0,1990,805
450,70.829618,56.827646,село Калинино,с. Калинино,Викуловский район,1,0,1990,671
1345,70.581342,56.696748,село Чуртан,с. Чуртан,Викуловский район,1,0,1990,575
985,70.587378,56.917205,село Поддубровное,с. Поддубровное,Викуловский район,1,0,1990,648
1072,70.35475,57.029755,село Рябово,с. Рябово,Викуловский район,1,0,1990,475
822,70.439965,56.591391,село Нововяткино,с. Нововяткино,Викуловский район,1,0,1990,471
1087,70.726294,56.879378,село Сартам,с. Сартам,Викуловский район,1,0,1990,474
350,70.937299,57.255152,село Ермаки,с. Ермаки,Викуловский район,1,0,1990,448
1369,70.402469,57.042856,село Шешуки,с. Шешуки,Викуловский район,0,0,1990,277
120,70.26403,56.802716,село Боково,с. Боково,Викуловский район,0,0,1990,281
47,71.334866,56.802169,село Ачимово,с. Ачимово,Викуловский район,0,0,1990,309
666,70.385536,56.687094,село Малахово,с. Малахово,Викуловский район,0,0,1990,245
88,70.450134,56.816838,село Березино,с. Березино,Викуловский район,1,0,1990,279
52,71.077086,56.792572,село Базариха,с. Базариха,Викуловский район,0,0,1990,270
880,70.596173,56.978041,село Одино,с. Одино,Викуловский район,0,0,1990,207
1312,70.564813,56.776547,село Чебаклей,с. Чебаклей,Викуловский район,0,0,1990,228
1126,71.085853,57.193377,село Скрипкино,с. Скрипкино,Викуловский район,1,0,1990,287
957,70.645598,56.613292,село Пестово,с. Пестово,Викуловский район,0,0,1990,244
366,70.738672,56.621558,деревня Заборка,д. Заборка,Викуловский район,0,0,1990,246
1257,70.67403,56.68615,деревня Тюлешов Бор,д. Тюлешов Бор,Викуловский район,0,0,1990,181
316,70.581539,56.723472,село Доставалово,с. Доставалово,Викуловский район,0,0,1990,174
149,70.722179,56.845081,деревня Борки,д. Борки,Викуловский район,0,0,1990,192
160,71.156605,56.810408,село Бородино,с. Бородино,Викуловский район,0,0,1990,201
701,70.67518,56.99495,село Малышево,с. Малышево,Викуловский район,0,0,1990,160
361,71.168822,57.169697,село Жигули,с. Жигули,Викуловский район,0,0,1990,150
911,70.927876,57.277672,село Осиновка,с. Осиновка,Викуловский район,0,0,1990,181
525,70.387862,56.586013,деревня Комиссаровка,д. Комиссаровка,Викуловский район,0,0,1990,166
820,70.831639,57.070336,деревня Новоборовая,д. Новоборовая,Викуловский район,0,0,1990,151
308,70.6674,56.908561,село Долгушино,с. Долгушино,Викуловский район,0,0,1990,125
340,70.921165,57.222845,село Еловка,с. Еловка,Викуловский район,0,0,1990,140
110,70.788915,57.131463,село Бобры,с. Бобры,Викуловский район,0,0,1990,129
1171,70.745392,57.078291,деревня Староборовая,д. Староборовая,Викуловский район,0,0,1990,141
837,70.27701,56.638115,деревня Новомалахова,д. Новомалахова,Викуловский район,0,0,1990,94
1106,70.69284,57.185027,село Серебрянка,с. Серебрянка,Викуловский район,0,0,1990,113
1330,70.680408,56.608685,деревня Чернышева,д. Чернышева,Викуловский район,0,0,1990,64
1402,70.574883,56.881571,деревня Юшкова,д. Юшкова,Викуловский район,0,0,1990,52
841,70.851537,56.858508,деревня Новоникольск,д. Новоникольск,Викуловский район,0,0,1990,83
990,70.809532,56.904851,село Покровка,с. Покровка,Викуловский район,0,0,1990,46
1282,70.725638,56.801011,село Усть-Барсук,с. Усть-Барсук,Викуловский район,0,0,1990,87
961,70.346252,56.798413,деревня Петрова,д. Петрова,Викуловский район,0,0,1990,73
1208,71.025514,57.23862,деревня Тамакуль,д. Тамакуль,Викуловский район,0,0,1990,53
1051,70.778109,57.315798,деревня Резанова,д. Резанова,Викуловский район,0,0,1990,76
414,70.372816,56.812148,деревня Иковское,д. Иковское,Викуловский район,0,0,1990,58
561,71.004933,56.81804,деревня Красная Елань,д. Красная Елань,Викуловский район,0,0,1990,46
487,71.571186,56.891057000000004,деревня Катай,д. Катай,Викуловский район,0,0,1990,106
175,70.743011,56.639258,деревня Бурмистрова,д. Бурмистрова,Викуловский район,0,0,1990,21
12,71.205204,56.842403,деревня Александровка,д. Александровка,Викуловский район,0,0,1990,26
1310,70.320013,56.615892,деревня Чаша,д. Чаша,Викуловский район,0,0,1990,33
1084,71.047316,56.724252,деревня Салтыкова,д. Салтыкова,Викуловский район,0,0,1990,NA
677,NA,NA,деревня Малиновка,д. Малиновка,Викуловский район,0,0,1990,NA
956,71.170538,57.164261,деревня Пестовка,д. Пестовка,Викуловский район,0,0,1990,52
33,70.941243,56.773065,деревня Анценск,д. Анценск,Викуловский район,0,0,1990,38
455,NA,NA,деревня Калманка,д. Калманка,Викуловский район,0,0,1990,NA
116,70.79405,57.32452,деревня Бодагова,д. Бодагова,Викуловский район,0,0,1990,3
404,NA,NA,деревня Ивановка,д. Ивановка,Викуловский район,0,0,1990,NA
233,NA,NA,деревня Волгина,д. Волгина,Викуловский район,0,0,1990,NA
863,NA,NA,деревня Новощетникова,д. Новощетникова,Викуловский район,0,0,1990,NA
1042,NA,NA,деревня Распопиха,д. Распопиха,Викуловский район,0,0,1990,NA
238,70.61503,56.87308,деревня Волынкина,д. Волынкина,Викуловский район,0,0,1990,3
107,70.747925,56.714101,деревня Блиниха,д. Блиниха,Викуловский район,0,0,1990,1
272,68.377148,56.389853,пгт. Голышманово,пгт. Голышманово,Голышмановский район,0,1,1990,12900
617,67.988363,56.430659,поселок Ламенский,п. Ламенский,Голышмановский район,1,0,1990,1074
264,68.548768,56.375314,село Гладилово,с. Гладилово,Голышмановский район,1,0,1990,1070
1284,68.067766,56.502539,село Усть-Ламенка,с. Усть-Ламенка,Голышмановский район,1,0,1990,788
1033,68.383631,56.150183,село Ражево,с. Ражево,Голышмановский район,1,0,1990,813
702,68.585923,56.615377,село Малышенка,с. Малышенка,Голышмановский район,1,0,1990,908
722,68.49646,56.356318,село Медведево,с. Медведево,Голышмановский район,1,0,1990,815
273,68.603312,56.468398,село Голышманово,с. Голышманово,Голышмановский район,1,0,1990,544
1161,68.300339,56.10056,село Средние Чирки,с. Средние Чирки,Голышмановский район,1,0,1990,598
155,68.273219,56.526279,деревня Боровлянка,д. Боровлянка,Голышмановский район,1,0,1990,504
331,68.290323,56.702451,село Евсино,с. Евсино,Голышмановский район,1,0,1990,472
812,68.8205,56.611181,деревня Новая Хмелевка,д. Новая Хмелевка,Голышмановский район,1,0,1990,465
1321,68.723311,56.42014,деревня Черемшанка,д. Черемшанка,Голышмановский район,1,0,1990,521
543,68.487243,56.555813,село Королево,с. Королево,Голышмановский район,1,0,1990,486
388,68.459117,56.21315,деревня Земляная,д. Земляная,Голышмановский район,1,0,1990,459
97,68.516079,56.694568,село Бескозобово,с. Бескозобово,Голышмановский район,1,0,1990,460
1381,68.606036,56.529392,деревня Шулындино,д. Шулындино,Голышмановский район,0,0,1990,251
683,68.410608,56.09694,деревня Малоемецк,д. Малоемецк,Голышмановский район,0,0,1990,195
919,68.148578,56.67404,деревня Оськина,д. Оськина,Голышмановский район,0,0,1990,244
878,68.3165,56.696777,деревня Одина (Одино-Евсинское),д. Одина (Одино-Евсинское),Голышмановский район,0,0,1990,233
1061,68.029596,56.544158,деревня Робчуки,д. Робчуки,Голышмановский район,0,0,1990,217
1286,68.160292,56.098979,деревня Усть-Малые Чирки,д. Усть-Малые Чирки,Голышмановский район,0,0,1990,164
1079,68.605677,56.504035,деревня Садовщикова,д. Садовщикова,Голышмановский район,0,0,1990,144
1093,68.356286,56.51073,деревня Свистуха,д. Свистуха,Голышмановский район,0,0,1990,159
802,68.066957,56.635248,деревня Никольск,д. Никольск,Голышмановский район,0,0,1990,227
274,68.239245,56.520484,деревня Горбунова,д. Горбунова,Голышмановский район,0,0,1990,147
1123,68.595885,56.318666,деревня Скарединка,д. Скарединка,Голышмановский район,0,0,1990,142
587,68.591052,56.441433,деревня Кузнецова,д. Кузнецова,Голышмановский район,0,0,1990,146
17,68.247779,56.533983,деревня Алексеевка,д. Алексеевка,Голышмановский район,0,0,1990,111
1252,68.284655,56.068871,деревня Турлаки,д. Турлаки,Голышмановский район,0,0,1990,131
265,68.187412,56.447514,деревня Глубокая,д. Глубокая,Голышмановский район,0,0,1990,162
732,68.331619,56.112744,деревня Мелкозерова,д. Мелкозерова,Голышмановский район,0,0,1990,173
317,68.438339,56.548301,деревня Дранкова,д. Дранкова,Голышмановский район,0,0,1990,149
1145,68.221809,56.685799,деревня Солодилова,д. Солодилова,Голышмановский район,0,0,1990,158
747,68.602631,56.635645,деревня Михайловка,д. Михайловка,Голышмановский район,0,0,1990,141
1124,68.496082,56.292198,деревня Скаредная,д. Скаредная,Голышмановский район,0,0,1990,145
531,68.794709,56.661546,поселок Комсомольский,п. Комсомольский,Голышмановский район,0,0,1990,154
678,68.025365,56.29029,деревня Малиновка,д. Малиновка,Голышмановский район,0,0,1990,161
850,68.384529,56.716127,деревня Новоселки,д. Новоселки,Голышмановский район,0,0,1990,101
1220,68.429454,56.707031,деревня Терехина,д. Терехина,Голышмановский район,0,0,1990,154
300,68.399459,56.540083,деревня Дербень,д. Дербень,Голышмановский район,0,0,1990,133
1067,68.582024,56.655619,деревня Русакова,д. Русакова,Голышмановский район,0,0,1990,134
619,68.164784,56.175031,деревня Лапушина,д. Лапушина,Голышмановский район,0,0,1990,263
579,68.546083,56.407616,деревня Крупинина,д. Крупинина,Голышмановский район,0,0,1990,134
481,68.569753,56.569914,деревня Кармацкая,д. Кармацкая,Голышмановский район,0,0,1990,93
224,68.521675,56.550112,деревня Винокурова,д. Винокурова,Голышмановский район,0,0,1990,86
1095,68.447358,56.634105,деревня Святославка,д. Святославка,Голышмановский район,0,0,1990,82
978,68.755579,56.38453,деревня Плотина,д. Плотина,Голышмановский район,0,0,1990,128
163,68.492282,56.240933,деревня Брованова,д. Брованова,Голышмановский район,0,0,1990,91
724,68.03354,56.361624,деревня Медвежка,д. Медвежка,Голышмановский район,0,0,1990,70
282,68.150123,56.517753,деревня Гришина,д. Гришина,Голышмановский район,0,0,1990,130
758,68.605156,56.572072,деревня Мокрушина,д. Мокрушина,Голышмановский район,0,0,1990,90
514,68.476831,56.180197,деревня Козловка,д. Козловка,Голышмановский район,0,0,1990,130
1302,68.722826,56.596154,деревня Хмелевка,д. Хмелевка,Голышмановский район,0,0,1990,91
134,68.317497,56.084696,деревня Большие Чирки,д. Большие Чирки,Голышмановский район,0,0,1990,65
876,68.3165,56.696777,деревня Одина,д. Одина,Голышмановский район,0,0,1990,54
1279,68.506754,56.702204,деревня Успенка,д. Успенка,Голышмановский район,0,0,1990,77
187,68.316797,56.323303,деревня Быстрая,д. Быстрая,Голышмановский район,0,0,1990,84
607,68.526607,56.381749,деревня Кутырева,д. Кутырева,Голышмановский район,0,0,1990,38
1122,68.697476,56.338409,деревня Скакуново,д. Скакуново,Голышмановский район,0,0,1990,NA
1180,68.816395,56.558784,деревня Степашинка,д. Степашинка,Голышмановский район,0,0,1990,13
1092,68.597251,56.596154,деревня Свинина,д. Свинина,Голышмановский район,0,0,1990,NA
67,68.458865,56.260798,деревня Басаргина,д. Басаргина,Голышмановский район,0,0,1990,9
122,68.19017,56.405604,деревня Большаки,д. Большаки,Голышмановский район,0,0,1990,8
1219,68.110714,56.233769,деревня Темная,д. Темная,Голышмановский район,0,0,1990,70
986,68.072787,56.316035,деревня Подмалиновка,д. Подмалиновка,Голышмановский район,0,0,1990,NA
651,68.81158,56.464246,деревня Луковка,д. Луковка,Голышмановский район,0,0,1990,18
268,68.761049,56.467399,деревня Глядень,д. Глядень,Голышмановский район,0,0,1990,4
25,NA,NA,деревня Андреевка,д. Андреевка,Голышмановский район,0,0,1990,NA
826,67.011482,56.460551,деревня Новозаимская,д. Новозаимская,Заводоуковский район,0,0,1990,172
532,66.596702,56.540609,поселок Комсомольский,п. Комсомольский,Заводоуковский район,0,0,1990,154
369,66.551454,56.502783,город Заводоуковск,г. Заводоуковск,Заводоуковский район,0,1,1990,26000
810,66.917284,56.485276,село Новая Заимка,с. Новая Заимка,Заводоуковский район,1,0,1990,4651
622,66.956756,56.790122,поселок Лебедевка,п. Лебедевка,Заводоуковский район,1,0,1990,1800
923,66.622277,56.509866,село Падун,с. Падун,Заводоуковский район,1,0,1990,1763
520,66.907025,56.302208,село Колесниково,с. Колесниково,Заводоуковский район,1,0,1990,1651
1155,66.921479,56.541086,село Сосновка,с. Сосновка,Заводоуковский район,1,0,1990,995
153,67.043587,56.62754,село Боровинка,с. Боровинка,Заводоуковский район,1,0,1990,862
836,66.350411,56.489059,село Новолыбаево,с. Новолыбаево,Заводоуковский район,1,0,1990,717
279,66.571972,56.272885,село Горюново,с. Горюново,Заводоуковский район,1,0,1990,633
100,66.655874,56.403462,село Бигила,с. Бигила,Заводоуковский район,1,0,1990,598
1165,66.841772,56.517892,село Старая Заимка,с. Старая Заимка,Заводоуковский район,1,0,1990,817
1246,66.757627,56.622405,село Тумашово,с. Тумашово,Заводоуковский район,1,0,1990,529
1385,66.660492,56.636654,деревня Щучье,д. Щучье,Заводоуковский район,0,0,1990,553
1367,66.974597,56.69357,село Шестаково,с. Шестаково,Заводоуковский район,1,0,1990,552
